"position_id","Word_Unique_ID","Text_ID","Word_Number","Word_Length","Word_POS","Word_In_Sentence_Number","OrthoMatchModel","POSMatchModel","LSA_Response_Match_Score","mean_log_ffd","n_fixations"
"27-45","QID1396",27,45,4,"Verb",4,0.027988743,0.780892626,0.300789474,5.36188247000563,65
"27-46","QID1397",27,46,5,"Adverb",5,0.306611789,0.347302985,0.792368421,5.5574330603987,59
"28-2","QID1398",28,2,4,"Noun",2,0.005958994,0.717244607,0.04825,5.30138658962651,66
"28-3","QID1399",28,3,3,"Verb",3,0.274150334,0.566077312,0.727435897,5.21312882370441,57
"28-4","QID1400",28,4,7,"Verb",4,0.026011873,0.870560049,0.2245,5.27486463070482,70
"28-6","QID1402",28,6,10,"Verb",6,0.026646791,0.742453853,0.295641026,5.35470949465963,78
"28-8","QID1404",28,8,10,"Noun",8,0.005995659,0.439925845,0.130512821,5.28989272278766,81
"28-10","QID1406",28,10,5,"Noun",10,0.299389207,0.940840609,0.601538462,5.26935493170095,55
"28-12","QID1408",28,12,3,"Verb",12,0.006014763,0.373728487,0.537692308,5.38927213210399,55
"28-14","QID1410",28,14,5,"Adjective",14,0.051216982,0.167617165,0.315128205,5.32027310964721,64
"28-15","QID1411",28,15,10,"Noun",15,0.358844195,0.985987127,0.527179487,5.24033449942375,75
"28-16","QID1412",28,16,6,"Adverb",16,0.006014763,0.218907437,0.413076923,5.30583332502218,73
"28-18","QID1414",28,18,7,"Noun",18,0.006014763,0.142093309,0.175641026,5.23910086960665,73
"28-19","QID1415",28,19,10,"Adverb",1,0.006125099,0.119752265,0.424736842,5.37899149184988,79
"28-23","QID1419",28,23,3,"Verb",5,0.773587487,0.985987127,0.88,5.25102591723894,54
"28-24","QID1420",28,24,7,"Verb",6,0.05010395,0.916651624,0.376153846,5.30735607491987,72
"28-26","QID1422",28,26,6,"Noun",8,0.006014763,0.066554909,0.331025641,5.34257020912721,69
"28-27","QID1423",28,27,4,"Noun",9,0.006014763,0.218907437,0.601282051,5.3297752956957,64
"28-28","QID1424",28,28,6,"Verb",10,0.101307025,0.787353112,0.368461538,5.27402185840797,65
"28-29","QID1425",28,29,5,"Verb",11,0.006014763,0.963609892,0.496410256,5.37975627943088,64
"28-32","QID1428",28,32,3,"Noun",14,0.027154754,0.116693103,0.3,5.06244176299687,38
"28-33","QID1429",28,33,9,"Verb",15,0.027154754,0.019148244,0.528461538,5.21621157632951,80
"28-36","QID1432",28,36,8,"Noun",18,0.006014763,0.813017102,0.496923077,5.37595269948819,73
"28-38","QID1434",28,38,5,"Noun",20,0.152313371,0.889471536,0.601538462,5.34177507157246,68
"28-40","QID1436",28,40,5,"Verb",22,0.005995659,0.213375935,0.474358974,5.39103732200236,67
"28-44","QID1440",28,44,8,"Noun",26,0.566519903,0.864037797,0.77,5.37380824275525,72
"28-46","Q2691",28,46,7,"Noun",28,0.101465769,0.939379737,0.690526316,5.41989273146901,59
"29-2","QID1442",29,2,5,"Adjective",2,0.005361906,0.018222593,0.31275,5.26230152279703,75
"29-3","QID1443",29,3,9,"Noun",3,0.005361906,0.724165348,0.0865,5.24101797918061,79
"29-4","QID1444",29,4,10,"Verb",4,0.04818101,0.918557754,0.32575,5.33159503903757,80
"29-5","QID1445",29,5,6,"Noun",5,0.005361906,0.552085706,0.156,5.32150039803797,74
"29-6","QID1446",29,6,6,"Noun",6,0.439256247,0.699627208,0.5535,5.20614053511607,65
"29-8","QID1448",29,8,8,"Adverb",8,0.005361906,0.018222593,0.223333333,5.36440772439646,79
"29-9","QID1449",29,9,8,"Adjective",9,0.025324725,0.773158912,0.242,5.4062982950614,75
"29-10","QID1450",29,10,9,"Noun",10,0.025324725,0.846311924,0.116,5.49479629263488,78
"29-11","QID1451",29,11,3,"Verb",11,0.340625429,0.724165348,0.735,5.30283180973282,38
"29-12","QID1452",29,12,9,"Verb",12,0.005361906,0.281513959,0.255,5.3047238645329,74
"29-15","QID1455",29,15,7,"Noun",15,0.071812841,0.846311924,0.26925,5.10335006130949,72
"29-17","QID1457",29,17,7,"Adjective",17,0.025324725,0.281513959,0.306153846,5.34963898265476,78
"29-18","QID1458",29,18,7,"Adjective",18,0.005361906,0.063274382,0.421282051,5.4323587905366,72
"29-19","QID1459",29,19,9,"Noun",19,0.710502223,0.965117879,0.75825,5.37814606935978,68
"29-20","QID1460",29,20,13,"Noun",20,0.005361906,0.040114744,0.077,5.45408626419976,82
"29-22","QID1462",29,22,14,"Noun",22,0.005361906,0.699627208,0.233421053,5.42979605667456,82
"29-25","QID1465",29,25,9,"Adjective",3,0.005448121,0.041058796,0.295128205,5.21021665582612,74
"29-26","QID1466",29,26,5,"Noun",4,0.627418122,0.892060569,0.78,5.26723563153348,66
"29-28","QID1468",29,28,8,"Noun",6,0.147890326,0.964322718,0.246923077,5.18035732218891,77
"29-29","QID1469",29,29,10,"Noun",7,0.098162712,0.916580088,0.282820513,5.37316425565546,81
"29-34","QID1474",29,34,2,"Adverb",12,0.500959501,0.71723739,0.753589744,5.34252534441183,46
"29-35","QID1475",29,35,3,"Verb",13,0.098162712,0.36416186,0.410512821,5.33512507711648,51
"29-36","QID1476",29,36,6,"Adverb",14,0.025899329,0.238349611,0.215641026,5.31421248529008,66
"29-37","QID1477",29,37,6,"Verb",15,0.005448121,0.742373718,0.081538462,5.46008261842273,68
"29-39","QID1479",29,39,7,"Adjective",17,0.005448121,0.113665847,0.233333333,5.28630060363822,69
"29-40","QID1480",29,40,7,"Noun",18,0.025899329,0.986158096,0.12974359,5.34669927978765,73
"29-42","QID1482",29,42,11,"Noun",20,0.005448121,0.692075234,0.025384615,5.24118863020152,79
"29-44","QID1484",29,44,5,"Noun",22,0.027116541,0.463242255,0.166578947,5.3415654833849,72
"29-45","QID1485",29,45,7,"Noun",23,0.384168926,0.985871581,0.648684211,5.46073100152225,57
"30-2","QID1486",30,2,8,"Noun",2,0.389821829,0.845900793,0.547,5.22170789904061,80
"30-3","QID1487",30,3,3,"Verb",3,0.00543985,0.918120559,0.6265,5.32264248005135,43
"30-5","QID1489",30,5,11,"Adverb",5,0.00543985,0.063038691,0.442,5.28799337500631,80
"30-6","QID1490",30,6,4,"Verb",6,0.00543985,0.89421802,0.2835,5.25762421780373,65
"30-8","QID1492",30,8,4,"Adverb",8,0.00543985,0.039888886,0.350512821,5.36447316666347,59
"30-9","QID1493",30,9,6,"Verb",9,0.09582479,0.941706305,0.4405,5.21315666317422,71
"30-10","QID1494",30,10,5,"Noun",10,0.09582479,0.207792288,0.25425,5.24985560309912,65
"30-11","QID1495",30,11,5,"Noun",11,0.488475741,0.964679381,0.7435,5.10279302835601,44
"30-13","QID1497",30,13,8,"Adverb",13,0.00543985,0.232239471,0.267435897,5.39939610618818,76
"30-14","QID1498",30,14,7,"Verb",14,0.242146054,0.650144602,0.58375,5.25845596876716,72
"30-16","QID1500",30,16,3,"Adjective",16,0.09582479,0.330337757,0.2465,5.21760145578398,60
"30-17","QID1501",30,17,6,"Noun",17,0.00543985,0.964679381,0.13375,5.23264524142104,75
"30-18","QID1502",30,18,5,"Noun",18,0.315910634,0.52714954,0.49275,5.10536260147381,71
"30-19","QID1503",30,19,8,"Verb",19,0.049413732,0.940315187,0.357435897,5.18194673327041,75
"30-22","QID1506",30,22,3,"Verb",3,0.14428304,0.870123433,0.6735,5.18737528131498,51
"30-23","QID1507",30,23,5,"Verb",4,0.00543985,0.699264924,0.14225,5.24363178767482,71
"30-24","QID1508",30,24,3,"Adjective",5,0.00543985,0.15905753,0.124358974,5.30631052578785,46
"30-25","QID1509",30,25,9,"Noun",6,0.119989506,0.870123433,0.402051282,5.3748483523801,77
"30-28","QID1512",30,28,5,"Noun",9,0.853835431,0.940284599,0.929230769,5.26398629982432,65
"30-30","QID1514",30,30,7,"Noun",11,0.005528538,0.565714416,0.23,5.43412664335172,71
"30-31","QID1515",30,31,10,"Noun",12,0.00543985,0.379499091,0.126153846,5.33268394024845,76
"30-34","QID1518",30,34,7,"Noun",15,0.00543985,0.699264924,0.103,5.30128069965597,74
"30-36","QID1520",30,36,10,"Verb",17,0.025412165,0.964679381,0.294102564,5.40092527071646,81
"30-38","QID1522",30,38,5,"Noun",19,0.119989506,0.354912185,0.26175,5.31188105416831,73
"30-39","QID1523",30,39,9,"Verb",20,0.073625393,0.064567234,0.5785,5.27527106702681,72
"30-40","QID1524",30,40,8,"Adjective",21,0.005629184,0.06610645,0.407105263,5.47529139020671,74
"30-42","QID1526",30,42,8,"Noun",23,0.00543985,0.502535873,0.1625,5.46937513765683,72
"30-44","QID1528",30,44,6,"Noun",25,0.365173693,0.650144602,0.508,5.38441692016278,55
"31-2","QID1529",31,2,9,"Verb",2,0.005589838,0.281302217,0.180243902,5.16144529241262,77
"31-4","QID1531",31,4,5,"Verb",4,0.005589838,0.941941434,0.120731707,5.19869640348982,66
"31-8","QID1535",31,8,5,"Noun",8,0.34085595,0.986248804,0.562926829,5.16636056224772,60
"31-9","QID1536",31,9,4,"Noun",9,0.414813065,0.502636893,0.583658537,5.09290331654039,43
"31-11","QID1538",31,11,8,"Adjective",11,0.005589838,0.063070768,0.286341463,5.30673696775855,76
"31-12","QID1539",31,12,9,"Noun",12,0.120255755,0.964918273,0.23875,5.36259796571115,73
"31-13","QID1540",31,13,4,"Verb",13,0.005589838,0.870330312,0.234878049,5.36576564897245,52
"31-14","QID1541",31,14,2,"Adverb",14,0.096082865,0.33040795,0.644634146,5.37838112150331,41
"31-16","QID1543",31,16,4,"Adjective",16,0.005589838,0.134847945,0.181219512,5.31126208239658,67
"31-17","QID1544",31,17,4,"Noun",17,0.005589838,0.986248804,0.440243902,5.23140623216917,55
"31-18","QID1545",31,18,6,"Noun",18,0.906290556,0.964918273,0.946341463,5.25194160123634,76
"31-21","QID1548",31,21,8,"Noun",21,0.242444717,0.986248804,0.617804878,5.25269065411558,72
"31-22","QID1549",31,22,5,"Noun",22,0.857813173,0.986248804,0.908780488,5.19198443251446,44
"31-24","QID1551",31,24,5,"Verb",24,0.005589838,0.941941434,0.291707317,5.24767195006434,66
"31-25","QID1552",31,25,4,"Verb",25,0.096082865,0.918347119,0.544146341,5.29368072931268,55
"31-27","QID1554",31,27,4,"Adjective",27,0.005589838,0.379577389,0.388780488,5.29185566623076,56
"31-29","QID1556",31,29,12,"Noun",29,0.025629211,0.207844107,0.169756098,5.1979144608013,78
"31-31","QID1558",31,31,4,"Verb",31,0.005589838,0.986248804,0.274634146,5.35069335235712,65
"31-32","QID1559",31,32,5,"Adjective",1,0.005678303,0.018409569,0.71804878,5.25917078173384,57
"31-33","QID1560",31,33,9,"Noun",2,0.538174042,0.894434807,0.654634146,5.19883671695126,75
"31-34","QID1561",31,34,6,"Adverb",3,0.005589838,0.063070768,0.26097561,5.31166478232468,63
"31-35","QID1562",31,35,4,"Verb",4,0.833418786,0.986248804,0.896341463,5.0715958710901,66
"31-38","QID1565",31,38,4,"Verb",7,0.34085595,0.478017966,0.576097561,5.22651238896841,57
"31-42","QID1569",31,42,6,"Noun",11,0.193400458,0.964918273,0.472439024,5.26742229750615,73
"31-43","QID1570",31,43,7,"Noun",12,0.298989852,0.916380051,0.417317073,5.39149885682089,76
"31-44","Q2692",31,44,4,"Noun",13,0.025629211,0.625690881,0.08804878,5.43016850614498,48
"32-3","QID1572",32,3,9,"Adjective",3,0.005260062,0.10823696,0.128536585,5.1608464990018,83
"32-4","QID1573",32,4,5,"Noun",4,0.005349488,0.96506707,0.098,5.33291185613393,75
"32-5","QID1574",32,5,7,"Noun",5,0.005349488,0.135005434,0.042820513,5.41401915654414,80
"32-6","QID1575",32,6,3,"Verb",6,0.025308939,0.724110003,0.274,5.23543940908853,49
"32-7","QID1576",32,7,4,"Adverb",7,0.005349488,0.208002402,0.42025,5.22926536796061,61
"32-8","QID1577",32,8,9,"Verb",8,0.09578311,0.870488853,0.314,5.32631215148458,78
"32-11","QID1580",32,11,5,"Noun",11,0.266760316,0.894592721,0.40825,5.3281955004128,60
"32-14","QID1583",32,14,3,"Noun",14,0.784150238,0.942095807,0.9005,5.21244217702126,37
"32-16","QID1585",32,16,5,"Verb",16,0.005349488,0.018178819,0.431794872,5.11172472893399,69
"32-17","QID1586",32,17,10,"Verb",17,0.16867225,0.576643701,0.409,5.16180136253757,81
"32-19","QID1588",32,19,5,"Noun",19,0.833107835,0.894592721,0.8965,5.3378449959486,63
"32-20","QID1589",32,20,3,"Adverb",20,0.953521865,0.96506707,0.9835,5.22854235510757,43
"32-22","QID1591",32,22,10,"Noun",22,0.005349488,0.69957189,0.145384615,5.40830109781949,81
"32-24","QID1593",32,24,8,"Noun",2,0.005349488,0.159260502,0.21,5.36226859625807,83
"32-25","QID1594",32,25,5,"Noun",3,0.005349488,0.086905518,0.16575,5.38268127756508,74
"32-27","QID1596",32,27,3,"Adjective",5,0.005349488,0.11086825,0.1005,5.3914022242026,52
"32-28","QID1597",32,28,10,"Adjective",6,0.005375315,0.110855906,0.119,5.34929031644798,77
"32-29","QID1598",32,29,3,"Noun",7,0.048166078,0.986378232,0.1005,5.3851588887485,52
"32-30","QID1599",32,30,3,"Noun",8,0.005349488,0.724110003,0.08175,5.40565070337525,68
"32-31","QID1600",32,31,2,"Verb",9,0.144275322,0.478176415,0.6945,5.39156284269714,53
"32-33","QID1602",32,33,4,"Adjective",11,0.100560879,0.606510781,0.438108108,5.09373762623779,59
"32-34","QID1603",32,34,6,"Noun",12,0.747121326,0.939273413,0.779473684,5.18748320485231,75
"32-37","QID1606",32,37,5,"Adjective",15,0.74052283,0.755162305,0.853157895,5.10697333575632,60
"32-38","QID1607",32,38,6,"Noun",16,0.975133638,0.985840522,1,5.1328829154108,58
"32-40","QID1609",32,40,2,"Verb",18,0.075322222,0.889288464,0.489736842,5.26253004823477,35
"32-41","QID1610",32,41,10,"Verb",19,0.100560879,0.451174396,0.410526316,5.2996680191875,83
"32-43","Q2693",32,43,11,"Noun",21,0.005378417,0.641612559,0.110512821,5.42533417728391,78
"33-2","QID1612",33,2,8,"Verb",2,0.005339145,0.12889647,0.203414634,5.1858827121853,78
"33-4","QID1614",33,4,7,"Noun",4,0.005339145,0.783754596,0.142857143,5.32610167932908,80
"33-5","QID1615",33,5,7,"Adjective",5,0.024452535,0.060511238,0.086428571,5.37827077962089,77
"33-6","QID1616",33,6,11,"Noun",6,0.005339145,0.966596204,0.099047619,5.36186806119407,80
"33-7","QID1617",33,7,2,"Verb",7,0.887591842,0.922244278,0.965952381,5.24140346276473,26
"33-9","QID1619",33,9,4,"Verb",9,0.005339145,0.944714633,0.235238095,5.25949558240817,64
"33-10","QID1620",33,10,6,"Adverb",10,0.39536037,0.455844386,0.72047619,5.26591395872118,62
"33-11","QID1621",33,11,4,"Verb",11,0.005339145,0.221729158,0.227619048,5.31824913738485,58
"33-13","QID1623",33,13,4,"Noun",13,0.207726181,0.966596204,0.561428571,5.32145261221713,68
"33-15","QID1625",33,15,5,"Verb",15,0.630455193,0.060511238,0.696666667,5.43390043381229,70
"33-17","QID1627",33,17,7,"Adjective",17,0.024452535,0.408932919,0.08,5.19953984834212,76
"33-18","QID1628",33,18,5,"Noun",18,0.046246979,0.966596204,0.161666667,5.32353231393409,77
"33-20","QID1630",33,20,5,"Verb",2,0.005435265,0.442795827,0.245853659,5.26949195057689,74
"33-21","QID1631",33,21,4,"Adverb",3,0.024999908,0.370757948,0.806585366,5.25283270205454,57
"33-23","QID1633",33,23,5,"Noun",5,0.236673049,0.94347657,0.312,5.29476395582638,72
"33-24","QID1634",33,24,5,"Verb",6,0.005435265,0.897137357,0.305365854,5.30155866566255,67
"33-26","QID1636",33,26,7,"Adjective",8,0.024999908,0.227045334,0.16097561,5.3727652762436,73
